Secuencia;Unidad;Eventos;Fecha;Pt. Referencia;Dirección;Velocidad;Temperatura;Conductor;Latitud;Longitud
935;WGH169;Viaje detenido;Dec 05 2025 09:09 AM;;Via Principal-34, Bogota, Cundinamarca;0;N/A;;4.6509498000;-74.1056006000
934;WGH169;Conduciendo;Dec 05 2025 09:08 AM;;Entrada A La Cl26-83, Bogota, Cundinamarca;37;N/A;;4.6526335000;-74.1043460000
933;WGH169;Inicio de Viaje;Dec 05 2025 09:04 AM;;Entrada A La Kr68-25, Bogota, Cundinamarca;22;N/A;;4.6678753000;-74.0921895000
932;WGH169;Viaje detenido;Dec 05 2025 09:04 AM;;Kr68-21, Bogota, Cundinamarca;0;N/A;;4.6688480000;-74.0914826000
931;WGH169;Inicio de Viaje;Dec 05 2025 09:03 AM;;Kr68-25, Bogota, Cundinamarca;20;N/A;;4.6690520000;-74.0913353000
930;WGH169;Viaje detenido;Dec 05 2025 09:03 AM;;Kr68-51, Bogota, Cundinamarca;0;N/A;;4.6699006000;-74.0906616000
929;WGH169;Inicio de Viaje;Dec 05 2025 09:02 AM;;Kr68 66, Bogota, Cundinamarca;24;N/A;;4.6712803000;-74.0895383000
928;WGH169;Viaje detenido;Dec 05 2025 09:01 AM;;Kr68 67a-25, Bogota, Cundinamarca;0;N/A;;4.6724128000;-74.0889785000
927;WGH169;Inicio de Viaje;Dec 05 2025 09:00 AM;;Kr68-65, Bogota, Cundinamarca;19;N/A;;4.6729485000;-74.0886486000
926;WGH169;Viaje detenido;Dec 05 2025 09:00 AM;;Kr68-40, Bogota, Cundinamarca;0;N/A;;4.6737731000;-74.0881688000
925;WGH169;Inicio de Viaje;Dec 05 2025 08:59 AM;;Kr68 68-74, Bogota, Cundinamarca;16;N/A;;4.6743095000;-74.0878923000
924;WGH169;Viaje detenido;Dec 05 2025 08:58 AM;;Kr68 68b-67, Bogota, Cundinamarca;0;N/A;;4.6750250000;-74.0875383000
923;WGH169;Conduciendo;Dec 05 2025 08:57 AM;;Kr68 69-67, Bogota, Cundinamarca;17;N/A;;4.6758991000;-74.0870313000
922;WGH169;Inicio de Viaje;Dec 05 2025 08:55 AM;;Kr68-46, Bogota, Cundinamarca;35;N/A;;4.6831961000;-74.0802061000
921;WGH169;Viaje detenido;Dec 05 2025 08:55 AM;;Cl80 68-33, Bogota, Cundinamarca;3;N/A;;4.6839425000;-74.0792583000
920;WGH169;Inicio de Viaje;Dec 05 2025 08:54 AM;;Kr68 94a-76, Bogota, Cundinamarca;27;N/A;;4.6856726000;-74.0771481000
919;WGH169;Viaje detenido;Dec 05 2025 08:53 AM;;Cl95 68-67, Bogota, Cundinamarca;4;N/A;;4.6872848000;-74.0767890000
918;WGH169;Inicio de Viaje;Dec 05 2025 08:51 AM;;Cl95 69c-70, Bogota, Cundinamarca;19;N/A;;4.6908830000;-74.0793933000
917;WGH169;Viaje detenido;Dec 05 2025 08:50 AM;;Kr70 95a, Bogota, Cundinamarca;0;N/A;;4.6917118000;-74.0787918000
916;WGH169;Conduciendo;Dec 05 2025 08:49 AM;;Kr70 98-13, Bogota, Cundinamarca;9;N/A;;4.6928163000;-74.0772790000
915;WGH169;Inicio de Viaje;Dec 05 2025 08:47 AM;;Kr70 108-20, Bogota, Cundinamarca;33;N/A;;4.6967513000;-74.0718926000
914;WGH169;Viaje detenido;Dec 05 2025 08:47 AM;;Cl112 70-15, Bogota, Cundinamarca;1;N/A;;4.6975828000;-74.0710038000
913;WGH169;Inicio de Viaje;Dec 05 2025 08:46 AM;;Cl112 70a-53, Bogota, Cundinamarca;9;N/A;;4.6981971000;-74.0714471000
912;WGH169;Viaje detenido;Dec 05 2025 08:46 AM;;Dg115a 70b-69, Bogota, Cundinamarca;0;N/A;;4.6987593000;-74.0718523000
911;WGH169;Conduciendo;Dec 05 2025 08:45 AM;;Kr70c 116-4, Bogota, Cundinamarca;0;N/A;;4.6995163000;-74.0720148000
910;WGH169;Inicio de Viaje;Dec 05 2025 08:44 AM;;Cl116 60-79, Bogota, Cundinamarca;25;N/A;;4.6999450000;-74.0706116000
909;WGH169;Inmóvil - Detenido;Dec 05 2025 08:43 AM;;Cl116 59-17, Bogota, Cundinamarca;0;N/A;;4.7001905000;-74.0696908000
908;WGH169;Viaje detenido;Dec 05 2025 08:40 AM;;Cl116-50, Bogota, Cundinamarca;0;N/A;;4.7010273000;-74.0685435000
907;WGH169;Conduciendo;Dec 05 2025 08:39 AM;;Av Cordoba-44, Bogota, Cundinamarca;11;N/A;;4.7027893000;-74.0661593000
906;WGH169;Inicio de Viaje;Dec 05 2025 08:39 AM;;Kr56 124-67, Bogota, Cundinamarca;46;N/A;;4.7075046000;-74.0646865000
905;WGH169;Viaje detenido;Dec 05 2025 08:37 AM;;Cl127 54-84, Bogota, Cundinamarca;0;N/A;;4.7091988000;-74.0641656000
904;WGH169;Conduciendo;Dec 05 2025 08:37 AM;;Rodrigo Lara Bonilla # 54-2 a 54-100, Bogotá, Cundinamarca, Colombia;17;N/A;;4.7090753000;-74.0639051000
903;WGH169;Conduciendo;Dec 05 2025 08:35 AM;;Entrada A La Cl127-8, Bogota, Cundinamarca;19;N/A;;4.7072301000;-74.0554103000
902;WGH169;Inicio de Viaje;Dec 05 2025 08:34 AM;;Entrada A La Cl127-88, Bogota, Cundinamarca;25;N/A;;4.7079275000;-74.0541408000
901;WGH169;Viaje detenido;Dec 05 2025 08:33 AM;;Av Autonorte 127b-89, Bogota, Cundinamarca;0;N/A;;4.7099436000;-74.0536921000
900;WGH169;Conduciendo;Dec 05 2025 08:33 AM;;Av Autonorte 127bbis-60, Bogota, Cundinamarca;30;N/A;;4.7104258000;-74.0536096000
899;WGH169;Inicio de Viaje;Dec 05 2025 08:31 AM;;Av Autonorte 131-16, Bogota, Cundinamarca;12;N/A;;4.7177168000;-74.0523306000
898;WGH169;Viaje detenido;Dec 05 2025 08:30 AM;;Av Autonorte-69, Bogota, Cundinamarca;1;N/A;;4.7189850000;-74.0520210000
897;WGH169;Conduciendo;Dec 05 2025 08:29 AM;;Av Autonorte 135-73, Bogota, Cundinamarca;14;N/A;;4.7212678000;-74.0517660000
896;WGH169;Conduciendo;Dec 05 2025 08:27 AM;;Kr45 148-17, Bogota, Cundinamarca;37;N/A;;4.7315255000;-74.0500361000
895;WGH169;Conduciendo;Dec 05 2025 08:25 AM;;Autonorte #162-1 a 162-99, Bogotá Distrito Capital, Cundinamarca, Colombia;41;N/A;;4.7437753000;-74.0479923000
894;WGH169;Conduciendo;Dec 05 2025 08:23 AM;;Av 55 170-51, Bogota, Cundinamarca;20;N/A;;4.7523000000;-74.0467803000
893;WGH169;Conduciendo;Dec 05 2025 08:22 AM;;Av 55 170-67, Bogota, Cundinamarca, Colombia;25;N/A;;4.7526975000;-74.0470250000
892;WGH169;Conduciendo;Dec 05 2025 08:22 AM;;Kr47b 17d-56, Bogota, Cundinamarca;28;N/A;;4.7525926000;-74.0475851000
891;WGH169;Conduciendo;Dec 05 2025 08:22 AM;;Cl170-18, Bogota, Cundinamarca;24;N/A;;4.7523525000;-74.0479255000
890;WGH169;Conduciendo;Dec 05 2025 08:22 AM;;Cl170-13, Bogota, Cundinamarca;25;N/A;;4.7521178000;-74.0479228000
889;WGH169;Inicio de Viaje;Dec 05 2025 08:21 AM;;Cl170 20a-24, Bogota, Cundinamarca;24;N/A;;4.7506770000;-74.0434016000
888;WGH169;Viaje detenido;Dec 05 2025 08:20 AM;;Kr20 169-70, Bogota, Cundinamarca;0;N/A;;4.7500728000;-74.0431011000
887;WGH169;Conduciendo;Dec 05 2025 08:18 AM;3. PROING - BOGOTA P1;Cl166 20-5, Bogota, Cundinamarca;14;N/A;;4.7465625000;-74.0436455000
886;WGH169;Saliendo de Landmark;Dec 05 2025 08:18 AM;3. PROING - BOGOTA P1;16b14 Calle 166;14;N/A;;4.7465625000;-74.0436455000
885;WGH169;Entrando a Landmark;Dec 05 2025 08:17 AM;3. PROING - BOGOTA P1;16b14 Calle 166;20;N/A;;4.7453815000;-74.0387926000
884;WGH169;Inicio de Viaje;Dec 05 2025 08:17 AM;3. PROING - BOGOTA P1;16b14 Calle 166;20;N/A;;4.7453815000;-74.0387926000
883;WGH169;Ignición Encendida;Dec 05 2025 08:16 AM;;Cl166 15-95, Bogota, Cundinamarca, Colombia;0;N/A;;4.7451115000;-74.0374546000
882;WGH169;Estacionado;Dec 05 2025 06:59 AM;;Cl166 15-95, Bogota, Cundinamarca, Colombia;0;N/A;;4.7451228000;-74.0374671000
881;WGH169;Ignición Apagada;Dec 05 2025 06:49 AM;;Cl166 15-95, Bogota, Cundinamarca, Colombia;0;N/A;;4.7451351000;-74.0374658000
880;WGH169;Viaje detenido;Dec 05 2025 06:49 AM;;Cl166 15-95, Bogota, Cundinamarca, Colombia;0;N/A;;4.7451168000;-74.0374400000
879;WGH169;Conduciendo;Dec 05 2025 06:48 AM;;Calle 166 # 15-2 a 15-100, Bogotá, Cundinamarca, Colombia;19;N/A;;4.7449555000;-74.0369741000
878;WGH169;Conduciendo;Dec 05 2025 06:48 AM;;South America, Capital District;17;N/A;;4.7448923000;-74.0369025000
877;WGH169;Conduciendo;Dec 05 2025 06:47 AM;;Kr15 163b-40, Bogota, Cundinamarca;30;N/A;;4.7423958000;-74.0367835000
876;WGH169;Conduciendo;Dec 05 2025 06:47 AM;;Cl163a 14d-81, Bogota, Cundinamarca;17;N/A;;4.7419915000;-74.0368333000
875;WGH169;Inicio de Viaje;Dec 05 2025 06:47 AM;;Cl163a 13b-93, Bogota, Cundinamarca;19;N/A;;4.7413705000;-74.0351403000
874;WGH169;Viaje detenido;Dec 05 2025 06:46 AM;;Cl163a 13a-44, Bogota, Cundinamarca;0;N/A;;4.7410106000;-74.0336736000
873;WGH169;Conduciendo;Dec 05 2025 06:44 AM;;Kr8g 163-86, Bogota, Cundinamarca;9;N/A;;4.7400921000;-74.0300533000
872;WGH169;Conduciendo;Dec 05 2025 06:44 AM;;Kr8g 163-24, Bogota, Cundinamarca;9;N/A;;4.7397046000;-74.0301258000
871;WGH169;Inicio de Viaje;Dec 05 2025 06:42 AM;;Tr7a 162-77, Bogota, Cundinamarca;14;N/A;;4.7376808000;-74.0238875000
870;WGH169;Viaje detenido;Dec 05 2025 06:41 AM;;Kr7-66, Bogota, Cundinamarca;0;N/A;;4.7367141000;-74.0235923000
869;WGH169;Conduciendo;Dec 05 2025 06:40 AM;;Kr7 160a-89, Bogota, Cundinamarca;33;N/A;;4.7360193000;-74.0242191000
868;WGH169;Inicio de Viaje;Dec 05 2025 06:40 AM;;Kr7 157-23, Bogota, Cundinamarca, Colombia;33;N/A;;4.7323975000;-74.0241131000
867;WGH169;Viaje detenido;Dec 05 2025 06:39 AM;;Kr7 155-93, Bogota, Cundinamarca;0;N/A;;4.7310286000;-74.0238958000
866;WGH169;Inicio de Viaje;Dec 05 2025 06:38 AM;;Kr7 155-9, Bogota, Cundinamarca;30;N/A;;4.7296291000;-74.0239611000
865;WGH169;Alerta de Inmovilidad;Dec 05 2025 06:31 AM;;Cl. 153a #6-51, Bogotá, Colombia;0;N/A;;4.7280883000;-74.0238583000
864;WGH169;Inmóvil - Detenido;Dec 05 2025 06:29 AM;;Cl. 153a #6-51, Bogotá, Colombia;0;N/A;;4.7280911000;-74.0238668000
863;WGH169;Ignición Encendida;Dec 05 2025 06:26 AM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281036000;-74.0238625000
862;WGH169;Estacionado;Dec 05 2025 03:38 AM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281146000;-74.0238493000
861;WGH169;Estacionado;Dec 04 2025 11:38 PM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281326000;-74.0238906000
860;WGH169;Estacionado;Dec 04 2025 07:38 PM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281135000;-74.0238998000
859;WGH169;Estacionado;Dec 04 2025 03:38 PM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281583000;-74.0239261000
858;WGH169;Ignición Apagada;Dec 04 2025 03:28 PM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281511000;-74.0238463000
857;WGH169;Viaje detenido;Dec 04 2025 03:28 PM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281533000;-74.0238433000
856;WGH169;Conduciendo;Dec 04 2025 03:28 PM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281393000;-74.0238990000
855;WGH169;Conduciendo;Dec 04 2025 03:28 PM;;Kr6 153a, Bogota, Cundinamarca, Colombia;9;N/A;;4.7281761000;-74.0238715000
854;WGH169;Inicio de Viaje;Dec 04 2025 03:27 PM;;South America, Usaquén, Cundinamarca;9;N/A;;4.7283330000;-74.0240566000
853;WGH169;Viaje detenido;Dec 04 2025 03:25 PM;;Kr7 153-21, Bogota, Cundinamarca;0;N/A;;4.7279948000;-74.0245698000
852;WGH169;Inicio de Viaje;Dec 04 2025 03:25 PM;;Kr7 153-65, Bogota, Cundinamarca;24;N/A;;4.7283131000;-74.0244680000
851;WGH169;Viaje detenido;Dec 04 2025 03:24 PM;;Kr7 153a-80, Bogota, Cundinamarca;0;N/A;;4.7293091000;-74.0241730000
850;WGH169;Inicio de Viaje;Dec 04 2025 03:23 PM;;Kr7 155-22, Bogota, Cundinamarca;12;N/A;;4.7296778000;-74.0241853000
849;WGH169;Viaje detenido;Dec 04 2025 03:23 PM;;Kr7 155bis-24, Bogota, Cundinamarca;0;N/A;;4.7306611000;-74.0241455000
848;WGH169;Conduciendo;Dec 04 2025 03:22 PM;;Kr7 155bis-66, Bogota, Cundinamarca;22;N/A;;4.7311306000;-74.0240521000
847;WGH169;Conduciendo;Dec 04 2025 03:20 PM;;Kr7 165-4, Bogota, Cundinamarca;27;N/A;;4.7410388000;-74.0224510000
846;WGH169;Conduciendo;Dec 04 2025 03:19 PM;;Kr7-83, Bogota, Cundinamarca;14;N/A;;4.7447831000;-74.0224721000
845;WGH169;Conduciendo;Dec 04 2025 03:19 PM;;Cl167d 7f-90, Bogota, Cundinamarca, Colombia;20;N/A;;4.7450586000;-74.0253398000
844;WGH169;Conduciendo;Dec 04 2025 03:18 PM;;Cl170 8-9, Bogota, Cundinamarca;9;N/A;;4.7471295000;-74.0255301000
843;WGH169;Conduciendo;Dec 04 2025 03:17 PM;;Cl170 8-97, Bogota, Cundinamarca;43;N/A;;4.7474896000;-74.0273585000
842;WGH169;Conduciendo;Dec 04 2025 03:15 PM;;Cl170 15-84, Bogota, Cundinamarca, Colombia;28;N/A;;4.7494983000;-74.0392365000
841;WGH169;Conduciendo;Dec 04 2025 03:13 PM;;Cl170-4, Bogota, Cundinamarca;12;N/A;;4.7517888000;-74.0479465000
840;WGH169;Conduciendo;Dec 04 2025 03:13 PM;;Cl170-30, Bogota, Cundinamarca;22;N/A;;4.7516603000;-74.0482756000
839;WGH169;Conduciendo;Dec 04 2025 03:13 PM;;Entrada A La Cl169-42, Bogota, Cundinamarca;22;N/A;;4.7514948000;-74.0483275000
838;WGH169;Conduciendo;Dec 04 2025 03:13 PM;;Entrada A La Cl169-58, Bogota, Cundinamarca;28;N/A;;4.7511906000;-74.0481115000
837;WGH169;Conduciendo;Dec 04 2025 03:13 PM;;Av Autonorte 169-74, Bogota, Cundinamarca, Colombia;20;N/A;;4.7509576000;-74.0471300000
836;WGH169;Inicio de Viaje;Dec 04 2025 03:13 PM;;Av Autonorte 170-4, Bogota, Cundinamarca, Colombia;16;N/A;;4.7511010000;-74.0469441000
835;WGH169;Viaje detenido;Dec 04 2025 03:12 PM;;Av Autonorte 172-83, Bogota, Cundinamarca;4;N/A;;4.7521021000;-74.0467296000
834;WGH169;Conduciendo;Dec 04 2025 03:12 PM;;Av 55 170-65, Bogota, Cundinamarca;0;N/A;;4.7526791000;-74.0469330000
833;WGH169;Conduciendo;Dec 04 2025 03:11 PM;;Av 55 170-69, Bogota, Cundinamarca;0;N/A;;4.7527773000;-74.0471526000
832;WGH169;Conduciendo;Dec 04 2025 03:11 PM;;Kr47b 17d-60, Bogota, Cundinamarca;25;N/A;;4.7524118000;-74.0479033000
831;WGH169;Conduciendo;Dec 04 2025 03:11 PM;;Cl170-13, Bogota, Cundinamarca;24;N/A;;4.7521886000;-74.0479288000
830;WGH169;Conduciendo;Dec 04 2025 03:11 PM;;Entrada A La Autonorte-5, Bogota, Cundinamarca;27;N/A;;4.7520078000;-74.0477628000
829;WGH169;Conduciendo;Dec 04 2025 03:10 PM;;Cl170-63, Bogota, Cundinamarca, Colombia;25;N/A;;4.7515201000;-74.0453430000
828;WGH169;Conduciendo;Dec 04 2025 03:10 PM;;Entrada A La Autonorte-49, Bogota, Cundinamarca;28;N/A;;4.7516821000;-74.0451915000
827;WGH169;Conduciendo;Dec 04 2025 03:10 PM;;Entrada A La Autonorte-81, Bogota, Cundinamarca;24;N/A;;4.7519110000;-74.0452108000
826;WGH169;Conduciendo;Dec 04 2025 03:10 PM;;Entrada A La Autonorte-26, Bogota, Cundinamarca, Colombia;25;N/A;;4.7523146000;-74.0456413000
825;WGH169;Conduciendo;Dec 04 2025 03:09 PM;;Av Autonorte 170-60, Bogota, Cundinamarca;0;N/A;;4.7522381000;-74.0460645000
824;WGH169;Inicio de Viaje;Dec 04 2025 03:08 PM;;Av Autonorte 166-54, Bogota, Cundinamarca;22;N/A;;4.7476130000;-74.0466815000
823;WGH169;Viaje detenido;Dec 04 2025 03:07 PM;;Av Autonorte 165-31, Bogota, Cundinamarca;1;N/A;;4.7464205000;-74.0468665000
822;WGH169;Inicio de Viaje;Dec 04 2025 03:07 PM;;Av Autonorte 164, Bogota, Cundinamarca;17;N/A;;4.7455203000;-74.0470291000
821;WGH169;Viaje detenido;Dec 04 2025 03:04 PM;;Cl163a 22-35, Bogota, Cundinamarca;0;N/A;;4.7442745000;-74.0465190000
820;WGH169;Inicio de Viaje;Dec 04 2025 03:03 PM;;Cl163a 21-84, Bogota, Cundinamarca, Colombia;20;N/A;;4.7441866000;-74.0460876000
819;WGH169;Viaje detenido;Dec 04 2025 03:02 PM;;Cl163a 20-90, Bogota, Cundinamarca;0;N/A;;4.7439228000;-74.0449783000
818;WGH169;Conduciendo;Dec 04 2025 03:02 PM;;Cl163a 19a-80, Bogota, Cundinamarca;32;N/A;;4.7436346000;-74.0437940000
817;WGH169;Conduciendo;Dec 04 2025 03:00 PM;;Cl163a 14a-10, Bogota, Cundinamarca;9;N/A;;4.7414330000;-74.0351221000
816;WGH169;Inicio de Viaje;Dec 04 2025 02:58 PM;;Cl163a 8g-76, Bogota, Cundinamarca;11;N/A;;4.7403950000;-74.0309601000
815;WGH169;Viaje detenido;Dec 04 2025 02:57 PM;;Cl163a-29, Bogota, Cundinamarca;1;N/A;;4.7401731000;-74.0300713000
814;WGH169;Conduciendo;Dec 04 2025 02:56 PM;;Cl163a 8b-86, Bogota, Cundinamarca;9;N/A;;4.7394906000;-74.0276295000
813;WGH169;Conduciendo;Dec 04 2025 02:55 PM;;Cl163 8b-82, Bogota, Cundinamarca;0;N/A;;4.7390656000;-74.0277208000
812;WGH169;Conduciendo;Dec 04 2025 02:54 PM;;Cl163 7a-4, Bogota, Cundinamarca, Colombia;9;N/A;;4.7378681000;-74.0240773000
811;WGH169;Conduciendo;Dec 04 2025 02:53 PM;;Tr7a 162-24, Bogota, Cundinamarca, Colombia;28;N/A;;4.7371213000;-74.0236700000
810;WGH169;Conduciendo;Dec 04 2025 02:53 PM;;Kr7 160a-89, Bogota, Cundinamarca;41;N/A;;4.7360750000;-74.0242118000
809;WGH169;Inicio de Viaje;Dec 04 2025 02:53 PM;;Kr7 158-52, Bogota, Cundinamarca;48;N/A;;4.7333398000;-74.0243153000
808;WGH169;Viaje detenido;Dec 04 2025 02:52 PM;;Kr7 155a-17, Bogota, Cundinamarca;0;N/A;;4.7315296000;-74.0238831000
807;WGH169;Inicio de Viaje;Dec 04 2025 02:51 PM;;Kr7 155-28, Bogota, Cundinamarca;37;N/A;;4.7299968000;-74.0239925000
806;WGH169;Alerta de Inmovilidad;Dec 04 2025 02:47 PM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281323000;-74.0239001000
805;WGH169;Inmóvil - Detenido;Dec 04 2025 02:45 PM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281405000;-74.0238890000
804;WGH169;Ignición Encendida;Dec 04 2025 02:42 PM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281611000;-74.0238106000
803;WGH169;Estacionado;Dec 04 2025 02:24 PM;;Carrera 6 # 153A-1 a 153A-99, Bogotá, Cundinamarca, Colombia;0;N/A;;4.7281490000;-74.0237993000
802;WGH169;Ignición Apagada;Dec 04 2025 02:14 PM;;Carrera 6 # 153A-1 a 153A-99, Bogotá, Cundinamarca, Colombia;0;N/A;;4.7281513000;-74.0237891000
801;WGH169;Viaje detenido;Dec 04 2025 02:13 PM;;Cl. 153a #6-2 a 6-84, Bogotá, Bogotá, Colombia;0;N/A;;4.7282746000;-74.0238875000
800;WGH169;Conduciendo;Dec 04 2025 02:13 PM;;Kr7 153-60, Bogota, Cundinamarca, Colombia;12;N/A;;4.7282931000;-74.0239275000
799;WGH169;Conduciendo;Dec 04 2025 02:13 PM;;Kr7 153-76, Bogota, Cundinamarca, Colombia;11;N/A;;4.7283768000;-74.0242301000
798;WGH169;Conduciendo;Dec 04 2025 02:12 PM;;Kr7 148-59, Bogota, Cundinamarca;33;N/A;;4.7247038000;-74.0253095000
797;WGH169;Conduciendo;Dec 04 2025 02:10 PM;;Kr7 135-12, Bogota, Cundinamarca;45;N/A;;4.7137150000;-74.0290248000
796;WGH169;Inicio de Viaje;Dec 04 2025 02:08 PM;;Kr7 127-53, Bogota, Cundinamarca;30;N/A;;4.7030263000;-74.0285776000
795;WGH169;Viaje detenido;Dec 04 2025 02:07 PM;;Kr7 126a-58, Bogota, Cundinamarca;0;N/A;;4.7017616000;-74.0285426000
794;WGH169;Conduciendo;Dec 04 2025 02:06 PM;;Kr7 124-19, Bogota, Cundinamarca;40;N/A;;4.6998553000;-74.0288418000
793;WGH169;Inicio de Viaje;Dec 04 2025 02:06 PM;;Kr7 123-36, Bogota, Cundinamarca;41;N/A;;4.6986985000;-74.0294265000
792;WGH169;Ignición Encendida;Dec 04 2025 02:05 PM;;Cl121 6-52, Bogota, Cundinamarca, Colombia;0;N/A;;4.6976475000;-74.0299353000
791;WGH169;Estacionado;Dec 04 2025 01:37 PM;;Cl121 6-52, Bogota, Cundinamarca, Colombia;0;N/A;;4.6976383000;-74.0299393000
790;WGH169;Ignición Apagada;Dec 04 2025 01:27 PM;;Cl121 6-52, Bogota, Cundinamarca, Colombia;0;N/A;;4.6976126000;-74.0299590000
789;WGH169;Viaje detenido;Dec 04 2025 01:27 PM;;Cl121 6-52, Bogota, Cundinamarca, Colombia;1;N/A;;4.6976038000;-74.0299708000
788;WGH169;Conduciendo;Dec 04 2025 01:26 PM;;Cl121 5-4, Bogota, Cundinamarca;12;N/A;;4.6967775000;-74.0289643000
787;WGH169;Conduciendo;Dec 04 2025 01:24 PM;;Cl116 4-81, Bogota, Cundinamarca, Colombia;0;N/A;;4.6926868000;-74.0303096000
786;WGH169;Conduciendo;Dec 04 2025 01:24 PM;;Calle 116 #5-13, Bogotá, Bogotá, Colombia;11;N/A;;4.6924751000;-74.0298188000
785;WGH169;Conduciendo;Dec 04 2025 01:23 PM;;Tr2 112-43, Bogota, Cundinamarca, Colombia;14;N/A;;4.6894518000;-74.0288966000
784;WGH169;Inicio de Viaje;Dec 04 2025 01:23 PM;;Tv. 2 #112-30, Usaquén, Bogotá, Colombia;9;N/A;;4.6892506000;-74.0286850000
783;WGH169;Ignición Encendida;Dec 04 2025 01:22 PM;;Cl 112 #1-16 a 1-98, Bogotá, Colombia;0;N/A;;4.6887206000;-74.0277771000
782;WGH169;Estacionado;Dec 04 2025 01:20 PM;;Cl112 1e, Bogota, Cundinamarca, Colombia;0;N/A;;4.6887160000;-74.0278235000
781;WGH169;Ignición Apagada;Dec 04 2025 01:10 PM;;Cl112 1e, Bogota, Cundinamarca, Colombia;0;N/A;;4.6886026000;-74.0278591000
780;WGH169;Ignición Encendida;Dec 04 2025 01:09 PM;;Cl112 1e, Bogota, Cundinamarca, Colombia;0;N/A;;4.6886428000;-74.0278006000
779;WGH169;Estacionado;Dec 04 2025 01:06 PM;;Cl112 1e, Bogota, Cundinamarca, Colombia;0;N/A;;4.6886600000;-74.0278116000
778;WGH169;Ignición Apagada;Dec 04 2025 12:56 PM;;Cl112 1e, Bogota, Cundinamarca, Colombia;0;N/A;;4.6886346000;-74.0278798000
777;WGH169;Viaje detenido;Dec 04 2025 12:53 PM;;Cl112 1e, Bogota, Cundinamarca, Colombia;0;N/A;;4.6885696000;-74.0277341000
776;WGH169;Inicio de Viaje;Dec 04 2025 12:53 PM;;Cl112 1e, Bogota, Cundinamarca, Colombia;14;N/A;;4.6888141000;-74.0280301000
775;WGH169;Ignición Encendida;Dec 04 2025 12:52 PM;;Tr2 112-8, Bogota, Cundinamarca;0;N/A;;4.6892295000;-74.0288218000
774;WGH169;Ignición Apagada;Dec 04 2025 12:46 PM;;Cl112 2-11, Bogota, Cundinamarca, Colombia;0;N/A;;4.6892475000;-74.0289263000
773;WGH169;Viaje detenido;Dec 04 2025 12:45 PM;;Tr2 112-8, Bogota, Cundinamarca;0;N/A;;4.6892680000;-74.0288806000
772;WGH169;Conduciendo;Dec 04 2025 12:45 PM;;Cl113 2-7, Bogota, Cundinamarca;12;N/A;;4.6899653000;-74.0289411000
771;WGH169;Conduciendo;Dec 04 2025 12:45 PM;;Cl. 113 #1-2 a 1-72, Bogotá, Colombia;17;N/A;;4.6902176000;-74.0285518000
770;WGH169;Conduciendo;Dec 04 2025 12:45 PM;;Tr1 113-44, Bogota, Cundinamarca, Colombia;12;N/A;;4.6903230000;-74.0284805000
769;WGH169;Conduciendo;Dec 04 2025 12:44 PM;;Cra. 7 # 114 - 16, Bogotá, Colombia;19;N/A;;4.6908726000;-74.0286163000
768;WGH169;Conduciendo;Dec 04 2025 12:44 PM;;Cl116 4-69, Bogota, Cundinamarca, Colombia;25;N/A;;4.6927338000;-74.0302418000
767;WGH169;Conduciendo;Dec 04 2025 12:44 PM;;Kr5 116-17, Bogota, Cundinamarca;9;N/A;;4.6928268000;-74.0303816000
766;WGH169;Inicio de Viaje;Dec 04 2025 12:43 PM;;Cl117 5-16, Bogota, Cundinamarca, Colombia;17;N/A;;4.6936265000;-74.0301108000
765;WGH169;Ignición Encendida;Dec 04 2025 12:42 PM;;Cl119 5-10, Bogota, Cundinamarca;0;N/A;;4.6951595000;-74.0296571000
764;WGH169;Ignición Apagada;Dec 04 2025 12:40 PM;;Cl119 5-19, Bogota, Cundinamarca, Colombia;0;N/A;;4.6952058000;-74.0296306000
763;WGH169;Inicio de Viaje;Dec 04 2025 12:40 PM;;Kr5 118-64, Bogota, Cundinamarca, Colombia;32;N/A;;4.6949301000;-74.0290530000
762;WGH169;Viaje detenido;Dec 04 2025 12:39 PM;;Cl120 2-50, Bogota, Cundinamarca;0;N/A;;4.6942800000;-74.0277818000
761;WGH169;Conduciendo;Dec 04 2025 12:38 PM;;Cl116, Bogota, Cundinamarca, Colombia;22;N/A;;4.6928800000;-74.0257180000
760;WGH169;Conduciendo;Dec 04 2025 12:38 PM;;Cl116, Bogota, Cundinamarca, Colombia;32;N/A;;4.6927545000;-74.0254558000
